COMPOUND_ID,NAME_FOOD_DB,NEW_SMILES,FLAVOR_ID,NAME_FLAVOR,FLAVOR_GROUP
373,Prenyl acetate,CC(=O)OCC=C(C)C,71.0,banana,fruity
411,Geranyl 3-methylbutanoate,CC(C)=CCCC(C)=CCOC(=O)CC(C)C,69.0,apple,fruity
412,Geranyl hexanoate,CCCCCC(=O)OCC=C(C)CCC=C(C)C,81.0,fruity,fruity
423,5Z-Octenyl acetate,CCC=CCCCCOC(C)=O,81.0,fruity,fruity
700,Undecanoic acid,CCCCCCCCCCC(=O)O,75.0,coconut,fruity
701,Ethyl undecanoate,CCCCCCCCCCC(=O)OCC,75.0,coconut,fruity
728,Diethyl malonate,CCOC(=O)CC(=O)OCC,69.0,apple,fruity
739,Methyl sorbate,CC=CC=CC(=O)OC,81.0,fruity,fruity
751,Triacetin,CC(=O)OCC(COC(C)=O)OC(C)=O,81.0,fruity,fruity
806,2-Methylbenzaldehyde,Cc1ccccc1C=O,74.0,cherry,fruity
807,3-Methylbenzaldehyde,Cc1cccc(C=O)c1,81.0,fruity,fruity
808,4-Methylbenzaldehyde,Cc1ccc(C=O)cc1,81.0,fruity,fruity
826,2-(4-Methylphenyl)-2-propanol,Cc1ccc(C(C)(C)O)cc1,81.0,fruity,fruity
872,4-Methoxybenzaldehyde,COc1ccc(C=O)cc1,72.0,berry,fruity
874,2-Ethoxynaphthalene,CCOc1ccc2ccccc2c1,77.0,grape,fruity
878,Wine lactone,CC1=CC2OC(=O)C(C)C2CC1,75.0,coconut,fruity
897,Methyl anthranilate,COC(=O)c1ccccc1N,78.0,grapefruit,fruity
930,3-Ethylpyridine,CCc1cccnc1,81.0,fruity,fruity
952,Methyl 2-furoate,COC(=O)c1ccco1,81.0,fruity,fruity
966,Ethyl (±)-2-methyl-4-pentenoate,C=CCC(C)C(=O)OCC,81.0,fruity,fruity
968,Pentyl pentanoate,CCCCCOC(=O)CCCC,81.0,fruity,fruity
969,Allyl nonanoate,C=CCOC(=O)CCCCCCCC,81.0,fruity,fruity
1022,Ethyl hexadecanoate,CCCCCCCCCCCCCCCC(=O)OCC,81.0,fruity,fruity
1081,Methyl (xi)-3-nonenoate,CCCCCC=CCC(=O)OC,81.0,fruity,fruity
1267,Hexyl acetate,CCCCCCOC(C)=O,81.0,fruity,fruity
1325,Methyl 3-methylbutanoate,COC(=O)CC(C)C,69.0,apple,fruity
1326,Ethyl isovalerate,CCOC(=O)CC(C)C,81.0,fruity,fruity
1327,Isopentyl isopentanoate,CC(C)CCOC(=O)CC(C)C,80.0,mango,fruity
1329,(±)-6-Methyl-5-hepten-2-yl acetate,CC(=O)OC(C)CCC=C(C)C,81.0,fruity,fruity
1358,Butyl propionate,CCCCOC(=O)CC,71.0,banana,fruity
1363,Isopropyl propionate,CCC(=O)OC(C)C,81.0,fruity,fruity
1366,Ethyl propionate,CCOC(=O)CC,81.0,fruity,fruity
1367,Propyl propionate,CCCOC(=O)CC,85.0,pineapple,fruity
1368,Methyl 3-phenylpropanoate,COC(=O)CCc1ccccc1,81.0,fruity,fruity
1370,Methyl propionate,CCC(=O)OC,81.0,fruity,fruity
1371,Benzyl propionate,CCC(=O)OCc1ccccc1,69.0,apple,fruity
1927,Prenol,CC(C)=CCO,81.0,fruity,fruity
1929,3-Methyl-3-butenol,C=C(C)CCO,81.0,fruity,fruity
2022,1-(2-Furanylmethyl)-1H-pyrrole,c1coc(Cn2cccc2)c1,81.0,fruity,fruity
2288,Linalyl formate,C=CC(C)(CCC=C(C)C)OC=O,81.0,fruity,fruity
2290,Linalyl isobutyrate,C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,81.0,fruity,fruity
2291,Linalyl butyrate,C=CC(C)(CCC=C(C)C)OC(=O)CCC,84.0,pear,fruity
2292,Linalyl isovalerate,C=CC(C)(CCC=C(C)C)OC(=O)CC(C)C,69.0,apple,fruity
2293,Linalyl hexanoate,C=CC(C)(CCC=C(C)C)OC(=O)CCCCC,81.0,fruity,fruity
2294,Linalyl caprylate,C=CC(C)(CCC=C(C)C)OC(=O)CCCCCCC,81.0,fruity,fruity
2712,Maltol,Cc1occc(=O)c1O,79.0,jam,fruity
2827,Dihydro-5-(2-octenyl)-2(3H)-furanone,CCCCCC=CCC1CCC(=O)O1,81.0,fruity,fruity
2870,1-(4-Methoxyphenyl)-1-penten-3-one,CCC(=O)C=Cc1ccc(OC)cc1,74.0,cherry,fruity
2891,1-Tetradecanol,CCCCCCCCCCCCCCO,75.0,coconut,fruity
2922,Methyl 2-undecynoate,CCCCCCCCC#CC(=O)OC,81.0,fruity,fruity
2931,2-Hexen-1-ol,CCCC=CCO,81.0,fruity,fruity
2938,(Z)-6-Nonenal,CCC=CCCCCC=O,73.0,cantaloupe,fruity
2987,Ethyl decanoate,CCCCCCCCCC(=O)OCC,77.0,grape,fruity
2992,4-Decenoic acid,CCCCCC=CCCC(=O)O,81.0,fruity,fruity
2993,9-Decenoic acid,C=CCCCCCCCC(=O)O,81.0,fruity,fruity
3011,Dodecanoic acid,CCCCCCCCCCCC(=O)O,75.0,coconut,fruity
3012,Methyl dodecanoate,CCCCCCCCCCCC(=O)OC,75.0,coconut,fruity
3013,2-Dodecanone,CCCCCCCCCCC(C)=O,81.0,fruity,fruity
3014,2-Dodecenal,CCCCCCCCCC=CC=O,81.0,fruity,fruity
3025,5-Hydroxy-2-dodecenoic acid lactone,CCCCCCCC1C=CCC(=O)O1,75.0,coconut,fruity
3053,2-Hexadecanone,CCCCCCCCCCCCCCC(C)=O,81.0,fruity,fruity
3091,6-Pentyl-2H-pyran-2-one,CCCCCc1cccc(=O)o1,75.0,coconut,fruity
3171,"Ethyl (4Z)-4,7-octadienoate",C=CCC=CCCC(=O)OCC,85.0,pineapple,fruity
3173,2-Methyl-4-pentenoic acid,C=CCC(C)C(=O)O,81.0,fruity,fruity
3193,"4,5-Dimethyl-delta-valerolactone",CC1CCC(=O)OC1C,81.0,fruity,fruity
3196,Tetrahydrofurfuryl acetate,CC(=O)OCC1CCCO1,81.0,fruity,fruity
3197,Tetrahydrofurfuryl propionate,CCC(=O)OCC1CCCO1,81.0,fruity,fruity
3211,S-Ethyl thioacetate,CCSC(C)=O,81.0,fruity,fruity
3217,"3,5,5-Trimethyl-2-cyclohexen-1-one",CC1=CC(=O)CC(C)(C)C1,81.0,fruity,fruity
3218,4-Methyl-2-pentenal,CC(C)C=CC=O,69.0,apple,fruity
3229,Pentanal,CCCCC=O,81.0,fruity,fruity
3230,Methyl pentanoate,CCCCC(=O)OC,81.0,fruity,fruity
3241,Ethyl acetate,CCOC(C)=O,85.0,pineapple,fruity
3242,Ethyl 3-oxobutanoate,CCOC(=O)CC(C)=O,81.0,fruity,fruity
3245,2-Ethylbutanal,CCC(C=O)CC,81.0,fruity,fruity
3246,2-Ethylbutanoic acid,CCC(CC)C(=O)O,72.0,berry,fruity
3266,Ethyl methyl sulfide,CCSC,81.0,fruity,fruity
3269,Isopropyl acetate,CC(=O)OC(C)C,81.0,fruity,fruity
3276,2-Methylpropyl acetate,CC(=O)OCC(C)C,69.0,apple,fruity
3277,2-Methylpropyl formate,CC(C)COC=O,81.0,fruity,fruity
3278,2-Methylpropanoic acid,CC(C)C(=O)O,89.0,strawberry,fruity
3279,Ethyl 2-methylpropanoate,CCOC(=O)C(C)C,89.0,strawberry,fruity
3280,Methyl isobutyrate,COC(=O)C(C)C,81.0,fruity,fruity
3281,Phenylmethyl 2-methylpropanoate,CC(C)C(=O)OCc1ccccc1,81.0,fruity,fruity
3286,3-Methylbutanal,CC(C)CC=O,83.0,peach,fruity
3304,Nonanal,CCCCCCCCC=O,78.0,grapefruit,fruity
3306,Methyl nonanoate,CCCCCCCCC(=O)OC,75.0,coconut,fruity
3310,3-Nonanone,CCCCCCC(=O)CC,81.0,fruity,fruity
3348,2-Octenyl acetate,CCCCCC=CCOC(C)=O,84.0,pear,fruity
3349,5Z-Octenol,CCC=CCCCCO,92.0,watermelon,fruity
3364,Ethyl 3-oxohexanoate,CCCC(=O)CC(=O)OCC,81.0,fruity,fruity
3368,Benzyl acetate,CC(=O)OCc1ccccc1,69.0,apple,fruity
3370,Benzyl ethyl ether,CCOCc1ccccc1,81.0,fruity,fruity
3371,2-Pentyl-3-phenyl-2-propenal,CCCCCC(C=O)=Cc1ccccc1,81.0,fruity,fruity
3379,Butanal,CCCC=O,69.0,apple,fruity
3383,2-Butanol,CCC(C)O,70.0,apricot,fruity
3387,n-Butyl acetate,CCCCOC(C)=O,84.0,pear,fruity
3389,2-Ethoxybutane,CCOC(C)CC,72.0,berry,fruity
3391,1-Isothiocyanatobutane,CCCCN=C=S,81.0,fruity,fruity
3407,Cyclohexanecarboxylic acid,O=C(O)C1CCCCC1,81.0,fruity,fruity
3408,Methyl cyclohexanecarboxylate,COC(=O)C1CCCCC1,81.0,fruity,fruity
3417,Cyclohexyl formate,O=COC1CCCCC1,81.0,fruity,fruity
3418,Cyclohexyl acetate,CC(=O)OC1CCCCC1,81.0,fruity,fruity
3430,Cyclohexylethyl acetate,CC(=O)OCCC1CCCCC1,88.0,raspberry,fruity
3481,Ethyl 3-cyclohexylpropionate,CCOC(=O)CCC1CCCCC1,84.0,pear,fruity
3485,2-Decanone,CCCCCCCCC(C)=O,83.0,peach,fruity
3492,Dimethyl disulfide,CSSC,81.0,fruity,fruity
3495,"2,6-Dimethyl-4-heptanone",CC(C)CC(=O)CC(C)C,81.0,fruity,fruity
4622,3-Methylpentan-3-ol,CCC(C)(O)CC,81.0,fruity,fruity
4817,3-Methylbutyl angelate,CC=C(C)C(=O)OCCC(C)C,81.0,fruity,fruity
4833,beta-Cubebene,C=C1CCC23C(C)CCC(C(C)C)C2C13,81.0,fruity,fruity
4834,Butyl angelate,CC=C(C)C(=O)OCCCC,81.0,fruity,fruity
8053,Methyl heptanoate,CCCCCCC(=O)OC,72.0,berry,fruity
8054,1-Heptanol,CCCCCCCO,75.0,coconut,fruity
8055,Heptyl acetate,CCCCCCCOC(C)=O,84.0,pear,fruity
8056,2-Heptanone,CCCCCC(C)=O,81.0,fruity,fruity
8059,3-Heptanone,CCCCC(=O)CC,81.0,fruity,fruity
8060,4-Heptanone,CCCC(=O)CCC,89.0,strawberry,fruity
8069,Hexanal,CCCCCC=O,81.0,fruity,fruity
8071,"2,3-Hexanedione",CCCC(=O)C(C)=O,81.0,fruity,fruity
8073,1-Hexanol,CCCCCCO,81.0,fruity,fruity
8088,Methyl 2E-hexenoate,CCC=CCC(=O)OC,81.0,fruity,fruity
8101,Ethyl (±)-3-hydroxyhexanoate,CCCC(O)CC(=O)OCC,77.0,grape,fruity
8108,5-Butyl-delta-valerolactone,CCCCC1CCCC(=O)O1,75.0,coconut,fruity
8119,Dimethyl malonate,COC(=O)CC(=O)OC,81.0,fruity,fruity
8126,Methyl acetate,COC(C)=O,81.0,fruity,fruity
8132,Isopentyl alcohol,CC(C)CCO,81.0,fruity,fruity
8133,Isopentyl acetate,CC(=O)OCCC(C)C,71.0,banana,fruity
8135,3-Methyl-2-butenal,CC(C)=CC=O,81.0,fruity,fruity
8136,2-Methylbutanoic acid,CCC(C)C(=O)O,89.0,strawberry,fruity
8140,"1-Methyl-1,3-cyclohexadiene",CC1=CC=CCC1,81.0,fruity,fruity
8152,3-Methyl-2-cyclohexen-1-one,CC1=CC(=O)CCC1,74.0,cherry,fruity
8157,3-Methyl-2-cyclopenten-1-one,CC1=CC(=O)CC1,81.0,fruity,fruity
8162,5-Methyl-3-hexen-2-one,CC(=O)C=CC(C)C,72.0,berry,fruity
8173,"4-Methyl-2,3-pentanedione",CC(=O)C(=O)C(C)C,81.0,fruity,fruity
8175,4-Methyl-2-pentanone,CC(=O)CC(C)C,81.0,fruity,fruity
8176,2-Methyl-2-pentenoic acid,CC=CC(C)C(=O)O,89.0,strawberry,fruity
8177,4-Methyl-2-pentenoic acid,CC(C)=CCC(=O)O,81.0,fruity,fruity
8183,3-Methyl-4-phenyl-3-buten-2-one,CC(=O)C(C)=Cc1ccccc1,81.0,fruity,fruity
8189,2-Methyl-1-phenyl-2-propanyl acetate,CC(=O)OC(C)(C)Cc1ccccc1,81.0,fruity,fruity
8201,Ethyl heptanoate,CCCCCCC(=O)OCC,86.0,plum,fruity
8202,2-Methylpentanal,CCCC(C)C=O,81.0,fruity,fruity
8205,Ethyl (±)-2-methylpentanoate,CCCC(C)C(=O)OCC,81.0,fruity,fruity
8209,"6-Methyl-3,5-heptadien-2-one",CC(=O)C=CC=C(C)C,75.0,coconut,fruity
8224,"5-Methyl-2,3-hexanedione",CC(=O)C(=O)CC(C)C,81.0,fruity,fruity
8225,2-Methylhexanoic acid,CCCCC(C)C(=O)O,81.0,fruity,fruity
8227,5-Methylhexanoic acid,CC(C)CCCC(=O)O,81.0,fruity,fruity
8229,"2,4-Pentadienal",C=CC=CC=O,81.0,fruity,fruity
8234,2-Pentenal,CCC=CC=O,69.0,apple,fruity
8237,Ethyl 4-pentenoate,C=CCCC(=O)OCC,81.0,fruity,fruity
8241,1-Penten-3-ol,C=CC(O)CC,81.0,fruity,fruity
8242,3-Penten-2-one,CC=CC(C)=O,81.0,fruity,fruity
8247,Allyl phenoxyacetate,C=CCOC(=O)COc1ccccc1,85.0,pineapple,fruity
8254,4-Phenyl-3-buten-2-ol,CC(O)C=Cc1ccccc1,81.0,fruity,fruity
8256,Benzylideneacetone,CC(=O)C=Cc1ccccc1,74.0,cherry,fruity
8257,Ethyl 4-phenylbutanoate,CCOC(=O)CCCc1ccccc1,81.0,fruity,fruity
8288,Pentyl propanoate,CCCCCOC(=O)CC,81.0,fruity,fruity
8295,Ethyl pyruvate,CCOC(=O)C(C)=O,81.0,fruity,fruity
8297,"1,1-Diethoxyethane",CCOC(C)OCC,90.0,tart,fruity
8298,Acetaldehyde,CC=O,81.0,fruity,fruity
8302,Acetone,CC(C)=O,69.0,apple,fruity
8308,2-Propenal,C=CC=O,74.0,cherry,fruity
8342,4-Propyl-gamma-butyrolactone,CCCC1CCC(=O)O1,75.0,coconut,fruity
8350,"(E,E)-2,4-Octadienal",CCC=CC=CCC=O,84.0,pear,fruity
8355,cis-3-Hexenyl pentanoate,CCC=CCCOC(=O)CCCC,81.0,fruity,fruity
8367,2-Ethylbutyl acetate,CCC(CC)COC(C)=O,70.0,apricot,fruity
8394,4-Hexyl-gamma-butyrolactone,CCCCCCC1CCC(=O)O1,83.0,peach,fruity
8404,Ethyl maltol,CCc1occc(=O)c1O,79.0,jam,fruity
8535,2-Ethoxy-3-methylpyrazine,CCOc1nccnc1C,85.0,pineapple,fruity
8540,5-Methyl-2-phenyl-2-hexenal,CC(C)CC=C(C=O)c1ccccc1,81.0,fruity,fruity
8549,Methyleugenol,C=CCc1ccc(OC)c(OC)c1,70.0,apricot,fruity
8741,Isopropyl benzoate,CC(C)OC(=O)c1ccccc1,81.0,fruity,fruity
8742,Butyl benzoate,CCCCOC(=O)c1ccccc1,81.0,fruity,fruity
8746,Benzyl alcohol,OCc1ccccc1,72.0,berry,fruity
8747,Butyl 3-methylbutanoate,CCCCOC(=O)CC(C)C,69.0,apple,fruity
8749,Hexyl 3-methylbutanoate,CCCCCCOC(=O)CC(C)C,81.0,fruity,fruity
8750,Pentyl 3-methylbutanoate,CCCCCOC(=O)CC(C)C,69.0,apple,fruity
8751,Isopropyl 3-methylbutanoate,CC(C)CC(=O)OC(C)C,69.0,apple,fruity
8752,Propyl 3-methylbutanoate,CCCOC(=O)CC(C)C,69.0,apple,fruity
8756,alpha-Terpinyl formate,CC1=CCC(C(C)(C)OC=O)CC1,81.0,fruity,fruity
8759,alpha-Terpinyl butanoate,CCCC(=O)OC(C)(C)C1CC=C(C)CC1,81.0,fruity,fruity
8760,alpha-Terpinyl pentanoate,CCCCC(=O)OC(C)(C)C1CC=C(C)CC1,81.0,fruity,fruity
8775,Butyl dodecanoate,CCCCCCCCCCCC(=O)OCCCC,81.0,fruity,fruity
8794,Dibenzyl ether,c1ccc(COCc2ccccc2)cc1,81.0,fruity,fruity
8865,"3,4-Dimethoxybenzaldehyde",COc1ccc(C=O)cc1OC,74.0,cherry,fruity
8869,"2,4-Dimethylbenzaldehyde",Cc1ccc(C=O)c(C)c1,74.0,cherry,fruity
8917,Allyl valerate,C=CCOC(=O)CCCC,85.0,pineapple,fruity
9182,"cis- and trans-Ethyl 2,4-dimethyl-1,3-dioxolane-2-acetate",CCOC(=O)CC1(C)OCC(C)O1,81.0,fruity,fruity
9189,cis-4-Decenol,CCCCCC=CCCCO,81.0,fruity,fruity
9194,Citronellyl anthranilate,CC(C)=CCCC(C)CCOC(=O)c1ccccc1N,81.0,fruity,fruity
9195,Citronellyl trans-2-methyl-2-butenoate,CC=C(C)C(=O)OCCC(C)CCC=C(C)C,81.0,fruity,fruity
9277,Dehydronootkatone,C=C(C)C1=CC=C2CC(=O)CC(C)C2(C)C1,81.0,fruity,fruity
9288,"4,5-Dihydro-2,5-dimethyl-4-oxo-3-furanyl butyrate",CCCC(=O)Oc1c(C)oc(C)c1O,81.0,fruity,fruity
9289,(+/-)-Dihydrofarnesol,CC(C)=CCCC(C)=CCCC(C)CCO,81.0,fruity,fruity
9291,Dihydronootkatone,C=C(C)C1CCC2(C)CCC(=O)CC2(C)C1,78.0,grapefruit,fruity
9304,"1,1-Dimethoxy-trans-2-hexene",CCCC=CC(OC)OC,81.0,fruity,fruity
9340,(Z)-4-Dodecenal,CCCCCCCCC=CCCC=O,81.0,fruity,fruity
9342,Dodecyl butyrate,CCCCCCCCCCCCOC(=O)CCC,81.0,fruity,fruity
9344,Dodecyl propionate,CCCCCCCCCCCCOC(=O)CC,81.0,fruity,fruity
9366,Ethanethiol,CCS,81.0,fruity,fruity
9369,(+/-)-Ethyl 3-hydroxy-2-methylbutyrate,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC=CC(O)(CC)CC)CC(O)CC1O,81.0,fruity,fruity
9371,(+/-)-Ethyl 3-acetoxy-2-methylbutyrate,CCOC(=O)C(C)C(C)OC(C)=O,81.0,fruity,fruity
9375,Ethyl 3-(methylthio)butyrate,CCOC(=O)CC(C)SC,81.0,fruity,fruity
9388,Ethyl 2-ethylhexanoate,CCCCC(CC)C(=O)OCC,81.0,fruity,fruity
9389,cis-Ethyl 4-heptenoate,CCC=CCCC(=O)OCC,81.0,fruity,fruity
9391,Ethyl 5-hexenoate,C=CCCCC(=O)OCC,81.0,fruity,fruity
9392,Ethyl 2-hexenoate,CCC=CCC(=O)OCC,81.0,fruity,fruity
9395,(+/-)-Ethyl 2-hydroxy-3-methylvalerate,CCOC(=O)C(O)C(C)CC,81.0,fruity,fruity
9398,(+/-)-Ethyl 3-mercapto-2-methylbutanoate,CCOC(=O)C(C)C(C)S,81.0,fruity,fruity
9401,Ethyl 4-methylpentanoate,CCOC(=O)CCC(C)C,81.0,fruity,fruity
9405,Ethyl 3-octenoate,CCCCC=CCC(=O)OCC,81.0,fruity,fruity
9411,Ethyl trans-2-methyl-2-pentenoate,CC=CC(C)C(=O)OCC,81.0,fruity,fruity
9412,"2-Ethyl-1,3,3-trimethyl-2-norbornanol",CCC1(O)C2(C)CCC(C2)C1(C)C,72.0,berry,fruity
9483,Geranyl 2-methylbutyrate,CCC(C)C(=O)OCC=C(C)CCC=C(C)C,81.0,fruity,fruity
9484,Geranyl tiglate,CC=C(C)C(=O)OCC=C(C)CCC=C(C)C,81.0,fruity,fruity
9511,Glyceryl 5-hydroxydecanoate,CCCCCC(O)CCCC(=O)OCC(O)CO,83.0,peach,fruity
9545,trans-2-trans-4-Heptadien-1-ol,CCC=CC=CCO,81.0,fruity,fruity
9553,Hept-trans-2-en-1-yl acetate,CCCCC=CCOC(C)=O,81.0,fruity,fruity
9557,2-Heptyl butyrate,CCCCCC(CC)OC(=O)CCC,81.0,fruity,fruity
9561,"2,4-Hexadienyl butyrate",CC=CC=CCOC(=O)CCC,81.0,fruity,fruity
9571,3-Hexenyl 2-methylbutyrate,CCC=CCCOC(=O)C(C)CC,69.0,apple,fruity
9572,2-Hexenyl octanoate,CCCC=CCOC(=O)CCCCCCC,84.0,pear,fruity
9580,Hexyl 3-mercaptobutanoate,CCCCCCOC(=O)CC(C)S,81.0,fruity,fruity
9582,Hexyl nonanoate,CCCCCCCCC(=O)OCCCCCC,81.0,fruity,fruity
9643,(+/-)-Isobutyl 3-methylthiobutyrate,CSC(C)CC(=O)OCC(C)C,89.0,strawberry,fruity
9644,Isobutyl 10-undecenoate,C=CCCCCCCCCC(=O)OCC(C)C,81.0,fruity,fruity
9656,"(+/-)-[R-(E)]-5-Isopropyl-8-methylnona-6,8-dien-2-one",C=C(C)C=CC(CCC(C)=O)C(C)C,81.0,fruity,fruity
9658,Isovaleraldehyde diethyl acetal,CCOC(CC(C)C)OCC,81.0,fruity,fruity
9659,Isovaleraldehyde glyceryl acetal,CC(C)CC1OCC(CO)O1,81.0,fruity,fruity
9788,Menthyl valerate,CCCCC(=O)OC1CC(C)CCC1C(C)C,81.0,fruity,fruity
9789,(+/-)-3-Mercapto-1-butyl acetate,CC(=O)OCCC(C)S,81.0,fruity,fruity
9795,"2,3 or 10-Mercaptopinane",CC1(S)CCC2CC1C2(C)C,78.0,grapefruit,fruity
9806,Methyl methacrylate,C=C(C)C(=O)OC,81.0,fruity,fruity
9808,(+/-)-Methyl 5-acetoxyhexanoate,COC(=O)CCCC(C)OC(C)=O,81.0,fruity,fruity
9819,"Methylbenzyl acetate (mixed o-, m-, p-)",CC(=O)OC(C)c1ccccc1,81.0,fruity,fruity
9820,3-Methyl-3-butenyl acetate,C=C(C)CCOC(C)=O,81.0,fruity,fruity
9822,2-Methylbutyl 3-methyl-2-butenoate,CCC(C)COC(=O)C=C(C)C,81.0,fruity,fruity
9828,"Methyl N,N-dimethylanthranilate",COC(=O)c1ccccc1N(C)C,81.0,fruity,fruity
9833,Methyl furfuracrylate,COC(=O)C=Cc1ccco1,74.0,cherry,fruity
9852,Methyl cis-5-octenoate,CCC=CCCCC(=O)OC,75.0,coconut,fruity
9853,Methyl 2-octenoate,CCCCC=CCC(=O)OC,81.0,fruity,fruity
9878,12-Methyltridecanal,CC(C)CCCCCCCCCCC=O,81.0,fruity,fruity
9943,2-Nonanone propyleneglycol acetal,CCCCCCCC1(C)OCC(C)O1,81.0,fruity,fruity
9965,cis-3-Octenyl propionate,CCCCC=CCCOC(=O)CC,84.0,pear,fruity
10040,Pent-2-enyl hexanoate,CCC=CCOC(=O)CCCCC,71.0,banana,fruity
10044,2-Pentyl 2-methylpentanoate,CCCC(C)OC(=O)C(C)CCC,84.0,pear,fruity
10078,Phthalide,O=C1OCc2ccccc21,75.0,coconut,fruity
10079,Phytyl acetate,CC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C,81.0,fruity,fruity
10137,Prenyl caproate,CCCCCC(=O)OCC=C(C)C,81.0,fruity,fruity
10138,Prenyl formate,CC(C)=CCOC=O,81.0,fruity,fruity
10139,Prenyl isobutyrate,CC(C)=CCOC(=O)C(C)C,81.0,fruity,fruity
10402,(+/-)-trans- and cis-2-Hexenal propylene glycol acetal,CCCC=CC1OCC(C)O1,81.0,fruity,fruity
10407,trans-4-Nonenal,CCCCC=CCCC=O,81.0,fruity,fruity
10417,"2,6,6-Trimethyl-1-cyclohexen-1-acetaldehyde",CC1=C(CC=O)C(C)(C)CCC1,81.0,fruity,fruity
10418,"4-(2,6,6-Trimethylcyclohex-1-enyl)but-2-en-4-one",CC=CC(=O)C1=C(C)CCCC1(C)C,81.0,fruity,fruity
10420,"trans- and cis-2,4,8-Trimethyl-3,7-nona-dien-2-ol",CC(C)=CCCC(C)=CC(C)(C)O,81.0,fruity,fruity
10421,"(+/-)-2,4,8-Trimethyl-7-nonen-2-ol",CC(C)=CCCC(C)CC(C)(C)O,78.0,grapefruit,fruity
10547,Methyl 2-methoxybenzoate,COC(=O)c1ccccc1OC,81.0,fruity,fruity
10551,4'-Methylacetophenone,CC(=O)c1ccc(C)cc1,74.0,cherry,fruity
10554,3-(4-Methoxyphenyl)-2-propenal,COc1ccc(C=CC=O)cc1,74.0,cherry,fruity
10555,"3,4-Methylenedioxybenzaldehyde",O=Cc1ccc2c(c1)OCO2,75.0,coconut,fruity
10557,Piperonyl acetate,CC(=O)OCc1ccc2c(c1)OCO2,89.0,strawberry,fruity
10562,Ethyl phenylacetate,CCOC(=O)Cc1ccccc1,78.0,grapefruit,fruity
10856,Hexyl formate,CCCCCCOC=O,69.0,apple,fruity
10875,1-(4-Methoxyphenyl)-2-propanone,COc1ccc(CC(C)=O)cc1,81.0,fruity,fruity
10903,3-(2-Furanyl)-2-propenal,O=CC=Cc1ccco1,81.0,fruity,fruity
10906,Ethyl 2-furanpropionate,CCOC(=O)CCc1ccco1,81.0,fruity,fruity
10955,Furaneol acetate,CC(=O)Oc1c(C)oc(C)c1O,81.0,fruity,fruity
11101,(R)-Higenamine,Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,81.0,fruity,fruity
11178,Octyl octanoate,CCCCCCCCOC(=O)CCCCCCC,75.0,coconut,fruity
11179,Ethyl cyclohexanecarboxylate,CCOC(=O)C1CCCCC1,81.0,fruity,fruity
11404,Citronellyl formate,CC(C)=CCCC(C)CCOC=O,70.0,apricot,fruity
11409,Phenylmethyl butanoate,CCCC(=O)OCc1ccccc1,86.0,plum,fruity
11411,cis-3-Hexenyl hexanoate,CCC=CCCOC(=O)CCCCC,81.0,fruity,fruity
11611,"(2E,4Z,7Z)-2,4,7-Tridecatrienal",CCCCCC=CC=CC=CCC=O,81.0,fruity,fruity
11623,2-Methyl-2-octenal,CCCCCC=C(C)C=O,81.0,fruity,fruity
11634,3-Methyl-2-phenylbutanal,CC(C)C(C=O)c1ccccc1,81.0,fruity,fruity
11663,Diethyl tartrate,CCOC(=O)C(=O)C(O)C(O)OCC,81.0,fruity,fruity
11669,Ethyl anthranilate,CCOC(=O)c1ccccc1N,77.0,grape,fruity
11681,4-(4-Acetoxyphenyl)-2-butanone,CC(=O)CCc1ccc(OC(C)=O)cc1,72.0,berry,fruity
11685,4-(4-Methoxyphenyl)-2-butanone,COc1ccc(CCC(C)=O)cc1,88.0,raspberry,fruity
11709,3-Methylbutyl hexanoate,CCCCCC(=O)OCCC(C)C,81.0,fruity,fruity
11710,Hexyl hexanoate,CCCCCCOC(=O)CCCCC,83.0,peach,fruity
11711,Hexyl butyrate,CCCCCCOC(=O)CCC,81.0,fruity,fruity
11797,(R)-3-Octyl acetate,CCCCCC(CC)OC(C)=O,78.0,grapefruit,fruity
11816,(-)-(Z)-Tetrahydro-6-(2-pentenyl)-2H-pyran-2-one,CCC=CCC1CCCC(=O)O1,83.0,peach,fruity
11834,2-Undecanone,CCCCCCCCCC(C)=O,81.0,fruity,fruity
11835,2-Methyl-2-pentenal,CCC=C(C)C=O,81.0,fruity,fruity
11838,3-Phenylpropanal,O=CCCc1ccccc1,89.0,strawberry,fruity
11846,4-(4-Hydroxyphenyl)-2-butanone,CC(=O)CCc1ccc(O)cc1,88.0,raspberry,fruity
11880,Ethyl 2-methylbutyrate,CCOC(=O)C(C)CC,69.0,apple,fruity
11901,4-Methoxybenzyl acetate,COc1ccc(COC(C)=O)cc1,74.0,cherry,fruity
11934,3-Methyl-2-butanol,CC(C)C(C)O,81.0,fruity,fruity
11947,Trimethylamine,CN(C)C,81.0,fruity,fruity
12003,Cinnamyl cinnamate,O=C(C=Cc1ccccc1)OCC=Cc1ccccc1,72.0,berry,fruity
12004,Methyl cinnamate,COC(=O)C=Cc1ccccc1,89.0,strawberry,fruity
12005,Ethyl cinnamate,CCOC(=O)C=Cc1ccccc1,86.0,plum,fruity
12014,Dimethyl succinate,COC(=O)CCC(=O)OC,81.0,fruity,fruity
